id,from_id,date,text,likes,views,reposts,comments,topic
154592,-218344798,2025-06-18 16:53:34,"Пять важнейших инструментов ИИ, которые помогут в работе. 
 
Где лучше писать тексты? Генерировать картинки? Создавать собственные нейронки? Рассказывает директор Центра искусственного интеллекта и науки о данных [club52298374|СПбГУ] — Константин Амелин. 
 
Этот клип — лишь крошечная частичка от полной версии проекта «Бозон смысла». Полное видео прикрепили по ссылке!",57,3653,36,7,СПбГУ
4941,-214294137,2025-06-18 16:47:00,"Какие полезные материалы будут у вас на экспресс-курсе по ДВИ? 🔥 

• Банк аргументов к эссе 
• Банк вопросов на собеседовании 
• Готовые билеты по обществознанию для СПбГУ
• Примеры работ на максимум 
• Тесты для тренировки 
• Чек-листы по СМИ, медиахолдингам, информагенствам 
• Конспекты к урокам
• Бонусные конспекты 

💌 Пишите слово ЭКСПРЕСС в сообщения группы, расскажем о курсе",5,343,0,0,СПбГУ
160,-213125221,2025-06-18 16:44:45,"⚡ Выпускник 4 курса [club1670110|кафедры Биогеографии и охраны природы] Института Наук о Земле СПбГУ [id246630207|Сергей Васильев] взял интервью у к.г.н. [id10100585|Наталии Владимировны Терёхиной] - доцента кафедры и сопредседателя Комиссии Биогеографии Санкт-Петербургского отделения РГО. 
 
В интервью Наталия Владимировна ответила на самые разные вопросы: обсудили и путь в науку, и работу на кафедре Биогеографии, и путешествия. Не забыли про экологичный образ жизни! 
 
Приглашаем прочитать интервью по ссылке: 
https://vk.com/@iracebeth-nv-terehina-interview",7,267,1,0,СПбГУ
472,-212258986,2025-06-18 16:44:00,"📚 Выпускница 29-го лицея Тамбова набрала 200 балов на ЕГЭ 

Виктория Субботина сдала на 100 балов экзамены по русскому языку и литературе. Девушка сильна и в других предметах - обществознании, физике и математике. После отличного результата на ЕГЭ Виктория планирует поступить в СПбГУ 
 
🎥 Подробности в нашем сюжете 
 
🔷 подпишись на «НОВОСТИ ХБК»",6,64,1,0,СПбГУ
2140,-229880886,2025-06-18 16:28:29,"Госфонд «Защитники Отечества» и СПбГУ договорили о сотрудничестве по образовательным программам вуза для участников СВО, сообщили в его пресс-службе. Соглашение о сотрудничестве подписано на ПМЭФ — подписи под документом поставили замминистра обороны РФ, глава фонда Анна Цивилёва и ректор университета Николай Кропачев. Ветераны СВО и члены семей погибших бойцов смогут получить образование, пройти переподготовку или повысить квалификацию в СПбГУ. По словам Цивилёвой, уже почти пять тысяч ветеранов СВО обучаются благодаря поддержке фонда и его партнёров. По словам ректора университета Николая Кропачева, сейчас в СПбГУ ведется приём на десять дополнительных образовательных программ для участников СВО, а также на все образовательные программы, реализуемые вузом в рамках особой квоты.",0,3,0,0,СПбГУ
138073,196732072,2025-06-18 16:17:21,"Президенты РФ и США Владимир Путин и Дональд Трамп могут предотвратить рост эскалации на Ближнем Востоке, если будут решать вопрос без премьер-министра Израиля Биньямина Нетаньяху, заявила РИА Новости руководитель Центра G.O.R.K.I. СПбГУ, экс-глава МИД Австрии Карин Кнайсль.
""Если бы президент Трамп и президент Путин смогли каким-либо образом оттеснить Нетаньяху, то это уже стало бы большим достижением, чтобы остановить крупный кризис безопасности"", - сказала Кнайсль РИА Новости на полях Петербургского международного экономического форума.

По ее словам, было предсказуемо, что Нетаньяху втянет Израиль и остальной мир в эту войну.

""Я написала на прошлой неделе, что это для его собственного политического выживания, поскольку его правительство было на пути к распаду. Он также пытается не попасть в тюрьму, поэтому он открыл очередной фронт после Газы, после Ливана, Сирии. Он открыл очередной фронт, огромный фронт, только чтобы спасти свою политическую жизнь"", - добавила экс-глава МИД Австрии.
",0,11,0,0,СПбГУ
1144,-213371454,2025-06-18 16:14:31,"❓Как коучинговые техники могут помочь менеджеру повысить эффективность в команде? 
 
Продолжаем цикл telegram-трансляций на карьерные темы лекцией от Ксении Белоусовой, выпускницы СПбГУ, ментора менторской программы Университета. Поговорим, как сделать ежедневную коммуникацию с командой и с клиентами экологичной и эффективной. Как перевести общение с уровня «руководитель-подчиненный» или «заказчик-исполнитель» на уровень «человек-человек»?
 
На трансляции рассмотрим: 
 
🔷 Языковые техники: те самые, которые вы знаете, но, возможно, не применяете в ежедневной в работе с командой. Мы разберем, как осознанное использование языка может влиять на мотивацию и продуктивность. 
 
🔷 Простые коучинговые методы: вам не нужно быть коучем, чтобы начать их применять! Мы сосредоточимся на практических инструментах, которые легко внедрить и которые приносят ощутимые результаты. 
 
🔷 Лайфхаки из реального опыта: Ксения поделится своими проверенными методами работы в проектах, которые дали +100 к мотивации и результатам ее команд. Готовьтесь записывать! 
 
🎤О спикере: Ксения Белоусова, операционный директор направления ритейл в GlowByte с 10+летним опытом ведения IT-проектов, командный и индивидуальный коуч. 
 
📅 26 июня в 18:30 
📎 В телеграм-канале сообщества выпускников (https://t.me/spbu_grads)",4,160,0,0,СПбГУ
12300,-135212633,2025-06-18 16:12:30,"Мы обновляемся🤍 

Друзья, мы меняемся для вас! Встречайте новый дизайн группы, разработанный нами специально для Добро.Центра СПбГУ🎉",55,1270,6,6,СПбГУ
662,-224630746,2025-06-18 16:07:00,"✅ В краю, где пели руны: экскурсия с фольклористом и музыкологом
Обсудить с гидом и узнать больше: https://click.miratravel.net/161089

Стоимость экскурсии: 3500 ₽ 
Индивидуальная экскурсия

Рейтинг экскурсии: 5.00/5

Северное Приладожье — место, где жили и творили талантливые люди, волшебный край рунопевцев. Карельские руны легли в основу знаменитого эпоса «Калевала», стали источником вдохновения для многих писателей, художников, композиторов. Вы услышите живое пение рун под аккомпанемент кантеле. И познакомитесь с историей края через эволюцию его музыкальных традиций.

Место встречи: По согласованию с гидом

Гид: Маргарита / Рейтинг: 5.00/5

⭐ Информация от гида: Местная жительница, по профессии фольклорист, этномузыколог. Закончила факультет культуры и искусств СпбГУ. Более 30 лет педагогического стажа. Занимаюсь музыкальным фольклором Карелии, руковожу ансамблем, пою на карельском языке, играю на традиционных инструментах. Изучаю историю Приладожья. С удовольствием проведу для вас экскурсию по городу с погружением в музыкальные традиции края.",0,10,0,0,СПбГУ
1900,-127959529,2025-06-18 16:00:01,"Киберспорт СПбГУ переживает эпоху перемен 🎮 
 
Мы уже объявили о ребрендинге нашей киберспортивной организации, поэтому настало время выбрать новое имя, которое будет отражать наши амбиции, командный дух и стремление к победам! 
 
Первый этап голосования пройден, и мы готовы представить вам названия, прошедшие во второй тур: 
 
• КиберСовы (CyberOwls) 
• SPbU Cyber Legacy 
• Северные Драконы 
• Орлы северной пальмиры 
• КиберГуси / CyberGoose 
• Imperial Eagles, Имперские Орлы 
• RedEagles 
• ПервыеПитерцы / Первый Питерский 
• Невский Трон 
• CyberSPBU 
• White nights esports 
• Киберуниверсанты 
• Невские Грифоны 
• СКС ""Секция Киберспорта СПБГУ"" 
 
Ваша задача – выбрать топ-5 названий, которые, по вашему мнению, достойны выхода в финал! 
 
‼ Внимание‼ В голосовании могут принимать участие только действующие студенты и выпускники СПбГУ. 
 
Переходите по ссылке и отдайте свой голос за лучшее название до 25 июня включительно: https://forms.gle/gLvkd5TGHsgGwssLA 
 
Вместе мы создадим новую страницу в истории киберспорта СПбГУ!",7,261,3,0,СПбГУ
10869,-68657808,2025-06-18 16:00:01,"День медицинского работника: когда искусство и медицина встречаются

Профессиональные праздники для нашей Клиники — это повод напомнить каждому сотруднику о том, что его труд ценен, а забота о пациентах начинается с заботы о себе. 
 
Ко Дню медицинского работника мы подготовили особенный концерт — тонкие, ироничные и глубокие рассказы Антона Павловича Чехова под аккомпанемент музыки Петра Ильича Чайковского. 
 
Почему Чехов? Потому что никто не понимал врачей так, как понимал он. Сам, будучи доктором, он писал о буднях медицины без прикрас, но с теплотой и мудростью. А музыка Чайковского — это гармония, которая способна восстановить силы после напряжённых смен и непростых решений. 
 
Посмотрите, как это было — засняли фрагмент концерта с записью рассказа ""Общее образование"" — и представьте себя среди нас. Если вы хотите работать в месте, где ценят не только ваш профессионализм, но и вашу человечность, — присоединяйтесь к нам. Присылайте резюме на hr@gosmed.ru — и станьте частью команды Клиники СПбГУ. 
 
#команда_gosmed",39,1492,3,0,СПбГУ
2896,-78272892,2025-06-18 15:59:25,"Русско-иранские отношения при последних шахах династии Сефевидов 
 
✅ 25 июня 2025 г. / среда 
✅ 19:00 
✅ Онлайн 
 
Конец XVII – начало XVIII в. можно назвать окончанием внешнеполитического курса «Любительной дружбы». Неурегулированные вопросы, накопившиеся с начала XVII в., в совокупности с внутренней нестабильностью в державе Сефевидов привели впоследствии к значительным переменам во внешней политике России на иранском направлении. Вместе с тем, по-прежнему шел обмен дипломатическими миссиями, истории которых и будет посвящена четвертая завершающая лекция. 
 
🎤 Лектор: Артем Алексеевич Андреев – кандидат исторических наук, доцент кафедры этнополитологии СПбГУ, директор центра изучения Исламской Республики Иран СПбГУ. 
 
❗ Ссылка для регистрации: https://lectorient.ru/events/382",10,278,4,0,СПбГУ
6177,100427981,2025-06-18 15:49:29,"Вчера еще была в Ереване!))❤️🌸
А сегодня уже защитила свой новый диплом!)😎
Ждем оценку:)👻

Новый, потому что уже есть диплом художника-педагога,, красный между прочим))💖🌹
В     ВШМ СПбГУ  поступила сама! На бюджет! Никто не помогал, без кураторов! И совершенно другой профиль- экономика и менеджмент)). Обучение, равно как и защита, проходили на английском языке….🤩🙌🙌🙌🙌🙌",23,140,1,0,СПбГУ
9550,4352971,2025-06-18 15:37:36,"Вернулся ко мне мой диплом из сейфа ВШППиФК🙂 Посмотрел на него... Оказывается, в этом году уже 20 лет прошло с тех пор, как я закончил журфак СПбГУ. Всё словно вчера было. Надо сказать, что я поступал на факультет журналистики для получения второго высшего образования (про первое напишу в пятницу), и у нас собралась очень интересная группа: несколько артистов петербургских театров, переводчик, врач, инженер-механик, педагоги... была и Галина, которая руководила фондом непрерывного образования и, следовательно, непрерывной цепочкой эти образования получала. С нами, по-моему, у нее четвертое или пятое было. Правда, профессор Геннадий Васильевич Жирков на первом же экзамене по истории журналистики цепочку Галины прервал. 
О преподавателях могу рассказывать бесконечно. Буквально ""раскрыв рот"" слушали профессоров (многие из них авторы учебников) Марину Александровну Бережную (Основы журналистики), Галину Сергеевну Мельник (Право и этика СМИ), Игоря Петровича Яковлева (Теория коммуникации), Владимира Ивановича Конькова (Современный русский язык, Стилистика русского языка, Поэтика публицистики), Сергея Анатольевича Михайлова (Зарубежная журналистика), Аллу Николаевну Тепляшину (Художественно-публицистические жанры), Наталью Сергеевну Цветову (Культура речи и ораторское искусство), Игоря Николаевича Блохина (Социология журналистики). Бесконечно можно цитировать лекции Арины Анатольевны Митрофановой (Русская литература), [id386346|Юрия Ивановича Комболина] (Теория и практика СМИ), [id231732904|Валентина Гурьевича Ковтуна] (Основы радиожурналистики, мой научный руководитель по дипломной работе)... ну и конечно же, Сергей Николаевич Ильченко - мастер нашего курса, кандидат искусствоведения, доктор филологических наук, медиакритик и практикующий журналист. С профессором С.Н. Ильченко мы продолжаем общаться до сих пор. Созваниваемся, обмениваемся мнениями... Сергей Николаевич всегда дает важные профессиональные советы. 
Честное слово, от души... СЧАСТЛИВ, что учился у этих людей, стал профессионалом, а сегодня могу быть и своеобразным ретранслятором их методик преподавания и, безусловно, полученных знаний, которые несчетное количество раз были проверены мною на практике и доказано - ВСЕ ВЕРНО! РАБОТАЕТ!",82,1036,2,0,СПбГУ
5097,-27136800,2025-06-18 15:31:22,"В сезон защит, волнений и оценок мы решили поддержать всех выпускников!

В этом видео — фрагмент выступления Эльнары Петровой на защите ВКР на журфаке СПбГУ. Про то, почему любая оценка субъективна — и почему ни одна из них не определяет вас (и нас) как личность. 

Сейчас это услышать особенно важно ❤️",21,673,4,1,СПбГУ
10826,-15492382,2025-06-18 15:27:51,"🤑 «Экономисты» сегодня дружно празднуют успех!

🔥 СПбГЭУ в самой-самой концовке вырвал золотые награды у СПбГУ, а НИУ ВШЭ во втором тайме дожал «спасателей» и обошел их в турнирной таблице!

#ПерваяЛига@studfootballspb #Результаты@studfootballspb #ФФСПб #ФедерацияФутболаСанктПетербурга #ПетербургскийФутбол",18,1206,0,0,СПбГУ
6176,100427981,2025-06-18 15:24:59,"Ура!!
Надя защитилась!))❤️
Магистр Менеджмента.
ВШМ СПбГУ))
Лучшая бизнес школа России))😎
Высшая школа экономики))
Профессия- Профессиональный управленец.
Управление бизнесом, крупными Корпорациями,
Работа в консалтинге.",27,136,0,3,СПбГУ
280,-227461524,2025-06-18 15:23:00,"ВКонтакте и Telegram, или детища Павла Дурова

🙌🏻Павел Дуров — имя, которое знают миллионы. За ним стоит не просто успешный бизнесмен, а настоящий революционер в мире коммуникаций.

📍С ранних лет Павел проявлял интерес к программированию. Учёба в СПбГУ, где он изучал филологию, лишь укрепила его страсть к языку и общению. Но вместо «стандартного» пути, он решил создать собственную реальность.

В 2006 году, вместе с братом Николаем, Павел основал «ВКонтакте». Это был настоящий прорыв: «ВК» объединил людей, позволил им делиться своими мыслями и находить единомышленников.

🙏🏻К концу 2013 года из-за ряда конфликтов с крупными инвесторами Павел Дуров утратил контроль над «ВКонтакте». После этого он не только не сдался, но и создал новый мессенджер — Telegram.

Итог? 
📍Важно оставаться верным своим убеждениям. Дуров никогда не шёл на компромиссы с принципами свободы, даже когда это ставило под угрозу его бизнес. 
📍Смелость рисковать и начинать заново — это качества настоящих предпринимателей. 

Интересные факты:
🤔Западные СМИ называли Павла российским Марком Цукербергом. 
🤔В 2011 году Павел попал на третье место списка Forbes «9 самых необычных российских бизнесменов — сумасбродов, чудаков и эксцентриков»",6,70,0,0,СПбГУ
46930,-68636053,2025-06-18 15:19:24,"Приглашаем школьников 8-11 классов, родителей и учителей на Дни открытых дверей по направлению «Физика» 🧲

Расскажем о поступлении, перспективах обучения и научных исследованиях, а также покажем удивительные эксперименты, обсудим проектную деятельность и школы по физике.

А вот, что еще вас ждет в программе 👇

🔸 Презентация образовательных программ
🔸 Стендовая сессия — общение со студентами, представителями компаний и Военно-учебного центра СПбГУ
🔸 Лабораторная экспериментальная площадка для школьников
🔸 Экскурсия в Научные центры

🗓 27 июня
🕑 14:00 
📍 Санкт-Петербург, Петергоф, ул. Ульяновская, д. 3, Физический факультет СПбГУ 

🗓 28 июня
🕛 12:00
📹 онлайн

Что необходимо для участия? 

1⃣ Заполнить анкету до 26 июня (23:59 мск) — vk.cc/cMWLuG
2⃣ Подписаться на сообщество [https://vk.com/abit_phys_spbu|Абитуриенты Физфака СПбГУ]

Не забудьте взять с собой документ, удостоверяющий личность.

Увидимся в СПбГУ! 💙

#СПбГУ #SPbU #абитуриенту@spbu_abiturient #СПбГУ_мероприятия@spbu_abiturient",4,1711,8,0,СПбГУ
95675,-97167444,2025-06-18 15:08:00,"Юный василеостровец набрал 200 баллов по двум предметам ЕГЭ

Владимир Камаев — выпускник [https://vk.com/shkolacousteau|школы №4 им. Жака-Ива Кусто], сдал на 100 баллов экзамены по химии и русскому языку. 

Ученик увлекается рисованием, чтением и настольными играми, планирует поступать на химический факультет СПбГУ.

«Целеустремлённость, желание добиваться, уверенность в своих силах, поддержка родителей и преподавателей — всё это помогло мне достичь заветных баллов.

Несомненно, для такого результата просто необходимо стараться и прикладывать усилия. Будущим выпускникам я бы посоветовал не откладывать подготовку и начинать заблаговременно. Не забывайте делать регулярные перерывы и не заниматься абсолютно каждый день, ведь отдых тоже важен, и тогда успех обеспечен», — поделился Владимир.

Поздравляем выпускника с выдающимся результатом и желаем новых успехов!

#образованиеВО",295,5941,20,14,СПбГУ
696,-186080210,2025-06-18 15:04:00,"У НАШЕГО КРУЖКА - НОВЫЙ ПРЕКРАСНЫЙ ПЕДАГОГ!🔥🔥🔥

В новом учебном году в нашем кружке будет преподавать Сергей Александрович Лучинин - человек с «кружковым» математическим образованием и высшим математическим образованием, причем очень качественным, с большим педагогическим опытом. У которого целостный взгляд на математику и ее преподавание. 

Таких педагогов - единицы на всю страну. Нам повезло, что теперь один из них, в своем роде удивительный и уникальный, в нашей команде! 🔥

С профессиональной точки зрения, Сергей Александрович:

🔸многократный призёр заключительного этапа ВсОШ по математике
🔸вошел в состав сборной России по математике(!) и стал серебряным призёром МЕЖДУНАРОДНОЙ олимпиады по математике (2018г)😱
🔸с 2020 года член жюри заключительного этапа ВсОШ по математике;
🔸с 2020 член методической комиссии Кубка Колмогорова, УТЮМа и Математическое открытие;
🔸преподаватель летних математических школ (Кировская ЛМШ - группы профи, лагерь ЮМШ), преподаватель Эйлеровской и прочих математических программ ОЦ Сириус. Преподаватель Т-Образование (от Т-Банка) и интенсивных программ от Школково, преподаватель ЮМШ. 

Образование:

🔷Кировский ФМЛ + регулярно занимался в математическом кружке с 4 класса🙃
🔷окончил бакалавриат и магистратура МКН СПБГУ - сильнейшего математического факультета страны с красными дипломами;
🔷сейчас Сергей Александрович аспирант того же факультета. И даже успел в этом году прочитать курс по теории графов для студентов, в своем университете. 

Помимо профессиональных достижений, как Личность, Учитель, в поле которого ребятам и педагогам посчастливится быть:

🔸У Сергея Александровича разнообразные интересы. Он умеет быстро добиваться высоких результатов в заинтересовавших его видах деятельности 🏆(КМС и по шашкам, и конькобежному спорту; многолетнее увлечение футболом).

🔸Он любит и умеет учиться и ввязываться в сложные проекты (оптимизировал алгоритмы в Huawei Research, сейчас учится разрабатывать сайты, потому что ему стало интересно разобраться и в этом)! 
🔸А еще он очень светлый и теплый человек, с которым вполне комфортно что-то не знать или не уметь☀️

Я очень рада, что у Красноярских детей (и у педагогов) появится возможность учиться математике у него. Потому что преподавание - это осознанно выбранная им деятельность, из всех бесконечных доступных ему вариантов деятельности. И именно тут - его Душа.",118,682,8,13,СПбГУ
2985,-194065758,2025-06-18 15:02:31,"5 июня 2025 года в Государственном Эрмитаже впервые прошёл «Праздник императорского рябчика». Это уникальное растение, происходящее из стран Азии (Иран, Афганистан, Гималаи). 
Многолетнее луковичное травянистое растение семейства лилейных, оно самое крупное среди всех рябчиков — иногда достигает метра в высоту. Ланцетовидные листья расположены по всему побегу, а на его верхушке сближенные мелкие листья создают словно бы интересный венец и оттого напоминают чем-то маленькую «пальмочку». Под этими листьями располагаются 3–5–6 крупных колокольчатых цветков; свисая вниз, они образуют визуально подобие короны, по мере созревания коробочек они все более и более приподнимаются, и полностью созревшие плоды направлены уже вверх, к небу. 
Растение появилось в Европе в 1552 году и быстро завоевало любовь садоводов. 
Иоахим Камерарий (Joachim Camerarius; 1534–1598) еще в Symbolorum et Emblematum (1590) составил девиз этого растения: «Modesta juventus, honesta senectus» («Скромная юность, честная старость»), который он так объясняет далее: «Учись у меня, мой мальчик, моей добродетели, а не у гордого цветка, пусть твоя голова в зрелой старости будет увенчана плодами. Отсюда и старинное название этого растения — Crown Imperial («Императорская корона»), да и в русском языке название так или иначе тоже связано с короной или венцом: крин сельный, полевая лилия, царский венец, цветы венцы, скорлозубец, венечник. 
В России растение было тоже любимо и известно ещё со времён царя Алексея Михайловича. И в первой печатной русской работе по цветоводству рябчик императорский упоминался в списке зимовных (то есть многолетних) культур под русским названием «крон»: «Кроны луковичные, прекрасные, нарочито высоко и порядочно растущие оранжевые или красноватые цветы, вырастающие из луковиц». 
С давних пор это растение было аллегорически связано с небесной любовью. И позже, уже в викторианскую эпоху, императорский рябчик был эмблемой силы, власти, и, конечно же, величия, прежде всего — королевского. 
Такое замечательное растение выращивается в Висячем саду Эрмитажа. 
Для гостей праздника был открыт Висячий сад, которому в этом году исполняется 260 лет, и запущены знаменитые часы «Павлин». 

Ведущий специалист по Гербарию СПбГУ кандидат биологических наук, ботаник Валентина Александровна Бубырева рассказала гостям о таком замечательном растении, его особенностях и изображении его (нередко с особым смыслом, который вкладывал художник) на произведениях искусства.
#СПбГУ #ГербарийСПбГУ #Herbarium #SPbU#",80,2125,14,0,СПбГУ
3950,739156782,2025-06-18 15:01:42,"Меню
17 июня 2025, 17:29
В Красноярском крае объявили об очередном кадровом проекте
В Красноярском крае объявили об очередном кадровом проекте
 
Политтехнолог, эксперт Центра ПРИСП Алексей Аксютенко – о проекте «Лидеры здравоохранения Красноярского края».

Telegram-канал губернатора края, видимо, в противовес новости о кадровых перестановках в министерстве здравоохранения, последовавших за скандалом с попавшей в публичное пространство записью совещания, провалами в работе ведомства и эротическими эскападами теперь уже бывшего министра, выдал новость об очередном кадровом проекте.

На этот раз речь идет о «Лидерах здравоохранения Красноярского края». Действующие организаторы здравоохранения почему-то теперь будут учить управлять вверенными им учреждениями на базе СФУ. Причем обучать главных врачей управлению будет Высшая школа менеджмента СПбГУ. На сайте школы указано, что ВШМ СПбГУ 2025 — это Бизнес-школа №1 в России, обладающая глобальным видением и компетенциями в управлении, адаптированными для российского рынка труда.

К сожалению, в новости в канале губернатора сосредоточено полное непонимание, каким образом должны проходить обучение организаторы здравоохранения в соответствии с отраслевыми образовательными стандартами.

Государственное здравоохранение — это не бизнес, по крайней мере пока существуют программы подготовки управленцев-организаторов здравоохранения, которые утверждены Минздравом. И по итогам этих образовательных программ выдаются документы, позволяющие главным врачам занимать должность. Ни СФУ, ни Высшая школа менеджмента СПбГУ такие образовательные программы не реализуют.

Но те, кто продал губернатору идею обучить главных врачей бизнесу, видимо, об этом не знают. Да и как показывает грустная статистика уголовных дел в отношении ряда главных врачей, бизнесу они уже обучились. Им бы подтянуть управленческие компетенции именно как организаторам здравоохранения.

Иллюзия, что, обучившись в бизнес-школе №1 в России, главные врачи начнут работать по-новому, работать для людей при отсутствии каких-либо других изменений в отрасли, настолько утопична, что даже становится немного страшно за последствия.

Вопрос: где же новые управленцы? Ведь кадровый конкурс уже третий. А министра здравоохранения найти не могут, да и кресло министра образования края давно пустует. Министерством социальной политики руководит финансист Пастухова. Как-то все грустно с кадрами в Красноярском крае. Кадровых конкурсов все больше, а профессионалов все меньше. Может, что-то неправильно?",0,23,0,0,СПбГУ
62906,-48222544,2025-06-18 15:00:00,"12 июля в 11-00 приглашаем взрослых и подростков от 13(12) лет на увлекательную новинку в СПБГУ! 
 Звездное небо — один из живописнейших пейзажей, созданных природой для нашего созерцания. По этой причине астрономия известна, как древнейшая из наук мировой цивилизации. 
Как древние астрономы наблюдали объекты звездного неба, как классифицировали их, измеряли их координаты, а также предсказывали движение планет и измеряли время? Как измеряют время сейчас? 
Почему астрономическое время заменили на атомное? Как работают атомные часы и формируется шкала Всемирного координированного времени? 
Что и как наблюдать на небе невооруженным глазом, а также с помощью телескопов? 
Ответы на эти и другие вопросы дает авторская программа «Тайны звездного неба» заведующего кафедрой астрономии СПбГУ Сергея Дмитриевича Петрова. 
Ну и, конечно, это отличная возможность одним глазком посмотреть в настоящий телескоп. 
Программа состоит из двух частей: лекция в Большой химической аудитории и наблюдение за солнцем в телескопы. Телескопы устанавливаются в Университетских двориках.",0,473,0,0,СПбГУ
5935,144145465,2025-06-18 14:58:44,"Прошла запись очередного цикла лекций в рамках совместного проекта СПбГУ и Академии талантов «Калейдоскоп науки», моя лекция стала закрывающей. В этот раз - о химических причинах разнообразия живой и неживой природы.
Весь цикл выйдет осенью, в новом учебном году. А пока каникулы.",40,331,0,0,СПбГУ
